Brand,Item #,Description,Bricklink ID ,Department,Sub Department ,BAM Category ,Theme,Long Description,Primary Vendor,Launch,Retirement Date,Sell On Shopify,Shopify Tags,Active?,MSRP,Default Cost,Current price ,Taxable,UPC,Height,Width,Depth,Weight,Weight in oz,Image 1,Image 2,Image 3,
LEGO®,71719,71719 Zane's Mino Creature,71719-1,New Sets,Retired New In Box,Boxed Set,Ninjago,"616 Pcs., For ages 8+",ToyHouse,08/01/2020,Retired,Yes,"2020, August, NIB, Ninjago",TRUE,$49.99,$41.19,$49.99,Yes,673419318259,15.04,10.32,2.78,2,32,,,,
LEGO®,71720,71720 Fire Stone Mech,71720-1,New Sets,Retired New In Box,Boxed Set,Ninjago,"968 Pcs., For ages 9+",ToyHouse,08/01/2020,Retired,Yes,"2020, August, NIB, Ninjago",TRUE,$69.99,$57.67,$69.99,Yes,673419318266,13.94,14.88,2.78,2.27,36.32,,,,
LEGO®,71721,71721 Skull Sorcerer's Dragon,71721-1,New Sets,Retired New In Box,Boxed Set,Ninjago,"1016 Pcs., For ages 9+",ToyHouse,08/01/2020,Retired,Yes,"2020, August, NIB, Ninjago",TRUE,$79.99,$65.91,$79.99,Yes,673419318273,21.26,11.1,3.09,2.79,44.64,,,,
LEGO®,71722,71722 Skull Sorcerer's Dungeons,71722-1,New Sets,Retired New In Box,Boxed Set,Ninjago,"1171 Pcs., For ages 9+",ToyHouse,08/01/2020,Retired,Yes,"2020, August, NIB, Ninjago",TRUE,$99.99,$82.39,$99.99,Yes,673419318280,18.9,14.88,3.7,4.3,68.8,,,,
LEGO®,75281,75281 Anakin's Jedi Interceptor,75281-1,New Sets,Retired New In Box,Boxed Set,Star Wars,"248 Pcs., For ages 7+",ToyHouse,08/01/2020,Retired,Yes,"2020, August, NIB, StarWars",TRUE,$29.99,$24.71,$29.99,Yes,673419318464,10.32,7.52,2.4,0.85,13.6,,,,
LEGO®,75284,75284 Knights of Ren Transport Ship,75284-1,New Sets,Retired New In Box,Boxed Set,Star Wars,"595 Pcs., For ages 9+",ToyHouse,08/01/2020,Retired,Yes,"2020, August, NIB, StarWars",TRUE,$69.99,$57.67,$69.99,Yes,673419318495,15.04,10.32,2.78,1.6,25.6,,,,
LEGO®,75286,75286 General Grievous's Starfighter,75286-1,New Sets,Retired New In Box,Boxed Set,Star Wars,"487 Pcs., For ages 9+",ToyHouse,08/01/2020,Retired,Yes,"2020, August, NIB, StarWars",TRUE,$79.99,$65.91,$79.99,Yes,673419318518,15.04,10.32,2.78,1.65,26.4,,,,
LEGO®,75939,75939 Dr. Wu's Lab: Baby Dinosaurs Breakout​,75939-1,New Sets,Retired New In Box,Boxed Set,Jurassic World,"164 Pcs., For ages 6+",ToyHouse,08/01/2020,Retired,Yes,"2020, August, NIB, JurassicWorld",TRUE,$19.99,$16.47,$19.99,Yes,673419317146,10.32,5.55,2.4,0.62,9.92,,,,
LEGO®,75940,75940 Gallimimus and Pteranodon Breakout,75940-1,New Sets,Retired New In Box,Boxed Set,Jurassic World,"391 Pcs., For ages 7+",ToyHouse,08/01/2020,Retired,Yes,"2020, August, NIB, JurassicWorld",TRUE,$49.99,$41.19,$49.99,Yes,673419317856,15.04,10.32,2.78,1.6,25.6,,,,
LEGO®,75941,75941 Indominus Rex vs. Ankylosaurus,75941-1,New Sets,Retired New In Box,Boxed Set,Jurassic World,"537 Pcs., For ages 8+",ToyHouse,08/01/2020,Retired,Yes,"2020, August, NIB, JurassicWorld",TRUE,$99.99,$82.39,$99.99,Yes,673419317863,21.26,11.1,3.09,2.65,42.4,,,,
LEGO®,75942,75942 Velociraptor: Biplane Rescue Mission​,75942-1,New Sets,Retired New In Box,Boxed Set,Jurassic World,"101 Pcs., For ages 4+",ToyHouse,08/01/2020,Retired,Yes,"2020, August, NIB, JurassicWorld",TRUE,$29.99,$24.71,$29.99,Yes,673419317870,10.32,7.52,2.4,0.71,11.36,,,,
LEGO®,75966,75966 Hogwarts Room of Requirement,75966-1,New Sets,Retired New In Box,Boxed Set,Harry Potter,"193 Pcs., For ages 7+",ToyHouse,08/01/2020,Retired,Yes,"2020, August, NIB, HarryPotter",TRUE,$19.99,$16.47,$19.99,Yes,673419317887,10.32,5.55,2.84,0.66,10.56,,,,
LEGO®,75967,75967 Forbidden Forest: Umbridge's Encounter,75967-1,New Sets,Retired New In Box,Boxed Set,Harry Potter,"253 Pcs., For ages 8+",ToyHouse,08/01/2020,Retired,Yes,"2020, August, NIB, HarryPotter",TRUE,$29.99,$24.71,$29.99,Yes,673419317894,10.32,8.74,2.44,0.87,13.92,,,,
LEGO®,76151,76151 Venomosaurus Ambush,76151-1,New Sets,Retired New In Box,Boxed Set,Super Heroes,"640 Pcs., For ages 8+",ToyHouse,08/01/2020,Retired,Yes,"2020, August, NIB, SuperHeroes",TRUE,$79.99,$65.91,$79.99,Yes,673419320429,18.9,11.1,2.4,1.91,30.56,,,,
LEGO®,76152,76152 Avengers Wrath of Loki,76152-1,New Sets,Retired New In Box,Boxed Set,Super Heroes,"223 Pcs., For ages 4+",ToyHouse,08/01/2020,Retired,Yes,"2020, August, NIB, SuperHeroes",TRUE,$59.99,$49.43,$59.99,Yes,673419320436,15.04,10.32,2.22,1.54,24.64,,,,
LEGO®,76153,76153 Avengers Helicarrier,76153-1,New Sets,Retired New In Box,Boxed Set,Super Heroes,"1244 Pcs., For ages 9+",ToyHouse,08/01/2020,Retired,Yes,"2020, August, NIB, SuperHeroes",TRUE,$119.99,$105.94,$119.99,Yes,673419320443,18.9,14.88,3.7,3.64,58.24,,,,
LEGO®,76158,76158 Batboat The Penguin Pursuit!,76158-1,New Sets,Retired New In Box,Boxed Set,Super Heroes,"54 Pcs., For ages 4+",ToyHouse,08/01/2020,Retired,Yes,"2020, August, NIB, SuperHeroes",TRUE,$9.99,$8.23,$9.99,Yes,673419320481,7.52,5.55,1.81,0.33,5.28,,,,
LEGO®,76159,76159 Joker's Trike Chase,76159-1,New Sets,Retired New In Box,Boxed Set,Super Heroes,"440 Pcs., For ages 7+",ToyHouse,08/01/2020,Retired,Yes,"2020, August, NIB, SuperHeroes",TRUE,$49.99,$41.19,$49.99,Yes,673419320498,15.04,10.32,2.78,1.57,25.12,,,,
LEGO®,76160,76160 Mobile Bat Base,76160-1,New Sets,Retired New In Box,Boxed Set,Super Heroes,"743 Pcs., For ages 8+",ToyHouse,08/01/2020,Retired,Yes,"2020, August, NIB, SuperHeroes",TRUE,$89.99,$74.15,$89.99,Yes,673419320504,21.26,11.1,3.09,2.93,46.88,,,,
LEGO®,76164,76164 Iron Man Hulkbuster versus A.I.M. Agent,76164-1,New Sets,Retired New In Box,Boxed Set,Super Heroes,"456 Pcs., For ages 8+",ToyHouse,08/01/2020,Retired,Yes,"2020, August, NIB, SuperHeroes",TRUE,$39.99,$32.95,$39.99,Yes,673419330404,10.32,8.74,2.99,1.14,18.24,,,,
LEGO®,76165,76165 Iron Man Helmet,76165-1,New Sets,Retired New In Box,Boxed Set,Super Heroes,"480 Pcs., For ages 18+",ToyHouse,08/01/2020,Retired,Yes,"2020, August, NIB, SuperHeroes",TRUE,$59.99,$49.43,$59.99,Yes,673419330411,7.52,13.94,3.58,1.61,25.76,,,,
LEGO®,76166,76166 Avengers Tower Battle,76166-1,New Sets,Retired New In Box,Boxed Set,Super Heroes,"685 Pcs., For ages 8+",ToyHouse,08/01/2020,Retired,Yes,"2020, August, NIB, SuperHeroes",TRUE,$89.99,$74.14,$89.99,Yes,673419330428,13.94,14.88,2.78,2.56,40.96,,,,
LEGO®,41916,41916 Extra DOTS - Series 2,41916-1,New Sets,Retired New In Box,Boxed Set,DOTS,"109 Pcs., For ages 6+",ToyHouse,08/01/2020,Retired,Yes,"2020, August, NIB, DOTS",TRUE,$3.99,$2.82,$3.99,Yes,673419322386,3.74,5.91,0.26,0.03,0.48,,,,
LEGO®,41917,41917 Magic Forest Bracelet,41917-1,New Sets,Retired New In Box,Boxed Set,DOTS,"33 Pcs., For ages 6+",ToyHouse,08/01/2020,Retired,Yes,"2020, August, NIB, DOTS",TRUE,$4.99,$3.52,$4.99,Yes,673419322393,3.66,9.65,0.28,0.04,0.64,,,,
LEGO®,70433,70433 J.B.'s Submarine,70433-1,New Sets,Retired New In Box,Boxed Set,Hidden Side,"224 Pcs., For ages 7+",ToyHouse,08/01/2020,Retired,Yes,"2020, August, NIB, HiddenSide",TRUE,$19.99,$15.29,$19.99,Yes,673419317733,10.32,7.52,1.81,0.76,12.16,,,,
LEGO®,70434,70434 Supernatural Race Car,70434-1,New Sets,Retired New In Box,Boxed Set,Hidden Side,"244 Pcs., For ages 7+",ToyHouse,08/01/2020,Retired,Yes,"2020, August, NIB, HiddenSide",TRUE,$29.99,$22.94,$29.99,Yes,673419318754,13.94,7.52,2.76,1.06,16.96,,,,
LEGO®,70435,70435 Newbury Abandoned Prison,70435-1,New Sets,Retired New In Box,Boxed Set,Hidden Side,"400 Pcs., For ages 7+",ToyHouse,08/01/2020,Retired,Yes,"2020, August, NIB, HiddenSide",TRUE,$39.99,$30.60,$39.99,Yes,673419318761,15.04,10.32,2.22,1.58,25.28,,,,
LEGO®,70436,70436 Phantom Fire Truck 3000,70436-1,New Sets,Retired New In Box,Boxed Set,Hidden Side,"760 Pcs., For ages 9+",ToyHouse,08/01/2020,Retired,Yes,"2020, August, NIB, HiddenSide",TRUE,$59.99,$45.90,$59.99,Yes,673419318778,21.26,11.1,2.32,2.45,39.2,,,,
LEGO®,70437,70437 Mystery Castle,70437-1,New Sets,Retired New In Box,Boxed Set,Hidden Side,"1035 Pcs., For ages 9+",ToyHouse,08/01/2020,Retired,Yes,"2020, August, NIB, HiddenSide",TRUE,$99.99,$76.51,$99.99,Yes,673419318785,18.9,14.88,3.7,3.87,61.92,,,,
LEGO®,71361,71361 Character Packs,71361-1,New Sets,Retired New In Box,Boxed Set,Super Mario,"23 Pcs., For ages 6+",ToyHouse,08/01/2020,Retired,Yes,"2020, August, NIB, SuperMario",TRUE,$4.99,$4.10,$4.99,Yes,673419318334,3.74,5.91,0.26,0.04,0.64,,,,
